compound_id,name
7412,Organonitrogen compound
7412,Alcohol
7412,Aromatic heteromonocyclic compound
7498,O-glycosyl compound
7498,Disaccharide
7498,Oxane
7498,Secondary alcohol
7498,Polyol
7498,Hemiacetal
7498,"1,2-diol"
7498,Oxacycle
7498,Organoheterocyclic compound
7498,Ether
7498,Acetal
7498,Hydrocarbon derivative
7498,Primary alcohol
7498,Alcohol
7498,Aliphatic heteromonocyclic compound
7499,Stilbene
7499,Phenylpropene
7499,Phenylpropane
7499,Phenol
7499,Benzenoid
7499,Monocyclic benzene moiety
7499,Hydrocarbon derivative
7499,Organooxygen compound
7499,Aromatic homomonocyclic compound
7500,Homogeneous other non metal
7500,Acyclic compound
7509,Pyrimidine ribonucleoside monophosphate
7509,N-glycosyl compound
7509,Glycosyl compound
7509,Monosaccharide phosphate
7509,Monoalkyl phosphate
7509,Pyrimidone
7509,Alkyl phosphate
7509,Pyrimidine
7509,Phosphoric acid ester
7509,Organic phosphoric acid derivative
7509,Organic phosphate
7509,Monosaccharide
7509,Hydropyrimidine
7509,Saccharide
7509,Heteroaromatic compound
7509,Vinylogous amide
7509,Oxolane
7509,Urea
7509,Secondary alcohol
7509,Lactam
7509,"1,2-diol"
7509,Oxacycle
7509,Azacycle
7509,Organoheterocyclic compound
7509,Ether
7509,Hydrocarbon derivative
7509,Organooxygen compound
7509,Organonitrogen compound
7509,Alcohol
7509,Aromatic heteromonocyclic compound
7510,Pyrimidine ribonucleoside diphosphate
7510,N-glycosyl compound
7510,Glycosyl compound
7510,Organic pyrophosphate
7510,Monosaccharide phosphate
7510,Monoalkyl phosphate
7510,Pyrimidone
7510,Alkyl phosphate
7510,Pyrimidine
7510,Phosphoric acid ester
7510,Organic phosphoric acid derivative
7510,Organic phosphate
7510,Monosaccharide
7510,Hydropyrimidine
7510,Saccharide
7510,Heteroaromatic compound
7510,Vinylogous amide
7510,Oxolane
7510,Urea
7510,Secondary alcohol
7510,Lactam
7510,"1,2-diol"
7510,Oxacycle
7510,Azacycle
7510,Organoheterocyclic compound
7510,Ether
7510,Hydrocarbon derivative
7510,Organooxygen compound
7510,Organonitrogen compound
7510,Alcohol
7510,Aromatic heteromonocyclic compound
7539,Anthocyanidin
7539,1-benzopyran
7539,Benzopyran
7539,Benzenoid
7539,Monocyclic benzene moiety
7539,Heteroaromatic compound
7539,Oxacycle
7539,Organoheterocyclic compound
7539,Hydrocarbon derivative
7539,Organooxygen compound
7539,Organic cation
7539,Aromatic heteropolycyclic compound
7634,Ketone
7634,Hydrocarbon derivative
7634,Aliphatic acyclic compound
7706,Nitrotoluene
7706,Hydrocarbon
7706,Aromatic homomonocyclic compound
7722,Shogaol
7722,Methoxybenzene
7722,Phenol ether
7722,Anisole
7722,Alkyl aryl ether
7722,"Alpha,beta-unsaturated ketone"
7722,Enone
7722,Acryloyl-group
7722,Ketone
7722,Ether
7722,Hydrocarbon derivative
7722,Organooxygen compound
7722,Carbonyl group
7722,Aromatic homomonocyclic compound
7790,Shogaol
7790,Methoxybenzene
7790,Phenol ether
7790,Anisole
7790,Alkyl aryl ether
7790,"Alpha,beta-unsaturated ketone"
7790,Enone
7790,Acryloyl-group
7790,Ketone
7790,Ether
7790,Hydrocarbon derivative
7790,Organooxygen compound
7790,Carbonyl group
7790,Aromatic homomonocyclic compound
7809,O-dimethoxybenzene
7809,Dimethoxybenzene
7809,Phenol ether
7809,Anisole
7809,Alkyl aryl ether
7809,"Alpha,beta-unsaturated ketone"
7809,Enone
7809,Acryloyl-group
7809,Ketone
7809,Ether
7809,Hydrocarbon derivative
7809,Organooxygen compound
7809,Carbonyl group
7809,Aromatic homomonocyclic compound
7837,O-glycosyl compound
7837,Disaccharide
7837,C-glycosyl compound
7837,Oxane
7837,Oxolane
7837,Secondary alcohol
7837,Polyol
7837,"1,2-diol"
7837,Oxacycle
7837,Organoheterocyclic compound
7837,Ether
7837,Acetal
7837,Hydrocarbon derivative
7837,Primary alcohol
7837,Alcohol
7837,Aliphatic heteromonocyclic compound
7878,N-acyl-aliphatic-alpha amino acid
7878,Alpha-amino acid
7878,Methyl-branched fatty acid
7878,Branched fatty acid
7878,Amino fatty acid
7878,Fatty acyl
7878,Fatty acid
7878,Dicarboxylic acid or derivatives
7878,"Organic 1,3-dipolar compound"
7878,"Propargyl-type 1,3-dipolar organic compound"
7878,Carboxylic acid
7878,Carboximidic acid derivative
7878,Carboximidic acid
7878,Hydrocarbon derivative
7878,Primary amine
7878,Organooxygen compound
7878,Organonitrogen compound
7878,Primary aliphatic amine
7878,Carbonyl group
7878,Amine
7878,Aliphatic acyclic compound
7915,Alpha-amino acid
7915,Selenoether
7915,Monocarboxylic acid or derivatives
7915,Carboxylic acid
7915,Hydrocarbon derivative
7915,Primary amine
7915,Organoselenium compound
7915,Organooxygen compound
7915,Organonitrogen compound
7915,Primary aliphatic amine
7915,Carbonyl group
7915,Amine
7915,Aliphatic acyclic compound
7946,Beta-carboline
7946,Indole
7946,Benzenoid
7946,Pyridine
7946,Heteroaromatic compound
7946,Pyrrole
7946,Azacycle
7946,Hydrocarbon derivative
7946,Organonitrogen compound
7946,Aromatic heteropolycyclic compound
7985,Anthocyanidin-3-o-glycoside
7985,Flavonoid-3-o-glycoside
7985,Hydroxyflavonoid
7985,7-hydroxyflavonoid
7985,5-hydroxyflavonoid
7985,4'-hydroxyflavonoid
7985,3'-hydroxyflavonoid
7985,Anthocyanidin
7985,O-glycosyl compound
7985,Glycosyl compound
7985,Disaccharide
7985,1-benzopyran
7985,Benzopyran
7985,Resorcinol
7985,"1,2-diphenol"
7985,Phenol
7985,Benzenoid
7985,Oxane
7985,Saccharide
7985,Monocyclic benzene moiety
7985,Heteroaromatic compound
7985,Secondary alcohol
7985,Polyol
7985,"1,2-diol"
7985,Oxacycle
7985,Organoheterocyclic compound
7985,Ether
7985,Acetal
7985,Hydrocarbon derivative
7985,Primary alcohol
7985,Organooxygen compound
7985,Alcohol
7985,Organic cation
7985,Aromatic heteropolycyclic compound
8033,Acylaminosugar
8033,N-acyl-alpha-hexosamine
8033,Oxane
8033,Monosaccharide
8033,Acetamide
8033,Secondary carboxylic acid amide
8033,Secondary alcohol
8033,Polyol
8033,Hemiacetal
8033,Carboxamide group
8033,"1,2-diol"
8033,Oxacycle
8033,Organoheterocyclic compound
8033,Ether
8033,Carboxylic acid derivative
8033,Carboxylic acid amide
8033,Hydrocarbon derivative
8033,Primary alcohol
8033,Organonitrogen compound
8033,Carbonyl group
8033,Alcohol
8033,Aliphatic heteromonocyclic compound
8047,"1,3-dithiane"
8047,Thioacetal
8047,Dialkylthioether
8047,Thioether
8047,Hydrocarbon derivative
8047,Aliphatic heteromonocyclic compound
8048,"1,4-dithiane"
8048,Dialkylthioether
8048,Thioether
8048,Hydrocarbon derivative
8048,Aliphatic heteromonocyclic compound
8049,Medium-chain aldehyde
8049,Alpha-hydrogen aldehyde
8049,Hydrocarbon derivative
8049,Aliphatic acyclic compound
8052,Medium-chain fatty acid
8052,Straight chain fatty acid
8052,Monocarboxylic acid or derivatives
8052,Carboxylic acid
8052,Carboxylic acid derivative
8052,Hydrocarbon derivative
8052,Organooxygen compound
8052,Carbonyl group
8052,Aliphatic acyclic compound
8054,Fatty alcohol
8054,Hydrocarbon derivative
8054,Primary alcohol
8054,Organooxygen compound
8054,Alcohol
8054,Aliphatic acyclic compound
8056,Ketone
8056,Hydrocarbon derivative
8056,Aliphatic acyclic compound
8059,Ketone
8059,Hydrocarbon derivative
8059,Aliphatic acyclic compound
8060,Ketone
8060,Hydrocarbon derivative
8060,Aliphatic acyclic compound
8065,Enone
8065,Acryloyl-group
8065,Ketone
8065,Hydrocarbon derivative
8065,Aliphatic acyclic compound
8068,Ketone
8068,Hydrocarbon derivative
8068,Organochloride
8068,Organohalogen compound
8068,Alkyl halide
8068,Alkyl chloride
8068,Aliphatic acyclic compound
8069,Medium-chain aldehyde
8069,Alpha-hydrogen aldehyde
8069,Hydrocarbon derivative
8069,Aliphatic acyclic compound
8071,Alpha-diketone
8071,Hydrocarbon derivative
8071,Aliphatic acyclic compound
8073,Fatty alcohol
8073,Hydrocarbon derivative
8073,Primary alcohol
8073,Organooxygen compound
8073,Alcohol
8073,Aliphatic acyclic compound
8076,Gamma butyrolactone
8076,Oxolane
8076,Carboxylic acid ester
8076,Oxacycle
8076,Monocarboxylic acid or derivatives
8076,Ether
8076,Carboxylic acid derivative
8076,Hydrocarbon derivative
8076,Organooxygen compound
8076,Carbonyl group
8076,Aliphatic heteromonocyclic compound
8080,Ketone
8080,Hydrocarbon derivative
8080,Aliphatic acyclic compound
8081,Ketone
8081,Hydrocarbon derivative
8081,Aliphatic acyclic compound
8083,Medium-chain aldehyde
8083,Enal
8083,"Alpha,beta-unsaturated aldehyde"
8083,Hydrocarbon derivative
8083,Aliphatic acyclic compound
8085,Medium-chain aldehyde
8085,Alpha-hydrogen aldehyde
8085,Hydrocarbon derivative
8085,Aliphatic acyclic compound
8086,Medium-chain aldehyde
8086,Alpha-hydrogen aldehyde
8086,Hydrocarbon derivative
8086,Aliphatic acyclic compound
8088,Fatty acid ester
8088,"Alpha,beta-unsaturated carboxylic ester"
8088,Enoate ester
8088,Methyl ester
8088,Carboxylic acid ester
8088,Monocarboxylic acid or derivatives
8088,Ether
8088,Carboxylic acid derivative
8088,Hydrocarbon derivative
8088,Organooxygen compound
8088,Carbonyl group
8088,Aliphatic acyclic compound
8095,Secondary alcohol
8095,Hydrocarbon derivative
8095,Aliphatic acyclic compound
8097,Guanidine
8097,Carboximidamide
8097,Hydrocarbon derivative
8097,Primary amine
8097,Primary aliphatic amine
8097,Imine
8097,Amine
8097,Aliphatic acyclic compound
8098,Secondary aliphatic amine
8098,Hydrocarbon derivative
8098,Primary amine
8098,Primary aliphatic amine
8098,Aliphatic acyclic compound
8099,Alpha-hydroxy ketone
8099,Hydrocarbon derivative
8099,Primary alcohol
8099,Alcohol
8099,Aliphatic acyclic compound
8101,Fatty acid ester
8101,Beta-hydroxy acid
8101,Fatty acyl
8101,Secondary alcohol
8101,Carboxylic acid ester
8101,Monocarboxylic acid or derivatives
8101,Ether
8101,Carboxylic acid derivative
8101,Hydrocarbon derivative
8101,Organooxygen compound
8101,Carbonyl group
8101,Alcohol
8101,Aliphatic acyclic compound
8102,Methyl-branched fatty acid
8102,Fatty acid ester
8102,Branched fatty acid
8102,Dicarboxylic acid or derivatives
8102,Carboxylic acid ester
8102,Ether
8102,Carboxylic acid
8102,Carboxylic acid derivative
8102,Hydrocarbon derivative
8102,Organooxygen compound
8102,Carbonyl group
8102,Aliphatic acyclic compound
8105,Beta-hydroxy ketone
8105,Tertiary alcohol
8105,Hydrocarbon derivative
8105,Alcohol
8105,Aliphatic acyclic compound
8106,Enal
8106,Hydrocarbon derivative
8106,Short-chain aldehyde
8106,Aldehyde
8106,Aliphatic acyclic compound
8107,Medium-chain hydroxy acid
8107,Medium-chain fatty acid
8107,Methyl-branched fatty acid
8107,Branched fatty acid
8107,Beta-hydroxy acid
8107,Fatty acyl
8107,Fatty acid
8107,Secondary alcohol
8107,Monocarboxylic acid or derivatives
8107,Carboxylic acid
8107,Carboxylic acid derivative
8107,Hydrocarbon derivative
8107,Organooxygen compound
8107,Carbonyl group
8107,Alcohol
8107,Aliphatic acyclic compound
8108,Delta_valerolactone
8108,Delta valerolactone
8108,Oxane
8108,Saccharide
8108,Carboxylic acid ester
8108,Oxacycle
8108,Monocarboxylic acid or derivatives
8108,Ether
8108,Carboxylic acid derivative
8108,Hydrocarbon derivative
8108,Organooxygen compound
8108,Carbonyl group
8108,Aliphatic heteromonocyclic compound
8110,Medium-chain fatty acid
8110,Unsaturated fatty acid
8110,Straight chain fatty acid
8110,Monocarboxylic acid or derivatives
8110,Carboxylic acid
8110,Carboxylic acid derivative
8110,Hydrocarbon derivative
8110,Primary alcohol
8110,Organooxygen compound
8110,Carbonyl group
8110,Alcohol
8110,Aliphatic acyclic compound
8112,Medium-chain hydroxy acid
8112,Carbocyclic fatty acid
8112,Medium-chain fatty acid
8112,Beta-hydroxy acid
8112,Benzenoid
8112,Hydroxy acid
8112,Monocyclic benzene moiety
8112,Secondary alcohol
8112,Monocarboxylic acid or derivatives
8112,Carboxylic acid
8112,Carboxylic acid derivative
8112,Hydrocarbon derivative
8112,Organooxygen compound
8112,Carbonyl group
8112,Alcohol
8112,Aromatic homomonocyclic compound
8113,Beta-hydroxy acid
8113,Monosaccharide
8113,Keto acid
8113,Alpha-keto acid
8113,Alpha-hydroxy ketone
8113,Ketone
8113,Monocarboxylic acid or derivatives
8113,Carboxylic acid
8113,Carboxylic acid derivative
8113,Hydrocarbon derivative
8113,Primary alcohol
8113,Organooxygen compound
8113,Carbonyl group
8113,Alcohol
8113,Aliphatic acyclic compound
8114,Fatty acyl
8114,Fatty acid
8114,Unsaturated fatty acid
8114,Dicarboxylic acid or derivatives
8114,Carboxylic acid
8114,Hydrocarbon derivative
8114,Organooxygen compound
8114,Carbonyl group
8114,Aliphatic acyclic compound
8115,Hydroxy fatty acid
8115,Short-chain hydroxy acid
8115,Beta-hydroxy acid
8115,Hydroxy acid
8115,Dicarboxylic acid or derivatives
8115,Alpha-hydroxy acid
8115,Secondary alcohol
8115,Carboxylic acid
8115,Carboxylic acid derivative
8115,Hydrocarbon derivative
8115,Organooxygen compound
8115,Carbonyl group
8115,Alcohol
8115,Aliphatic acyclic compound
8116,Hydroxy fatty acid
8116,Short-chain hydroxy acid
8116,Beta-hydroxy acid
8116,Hydroxy acid
8116,Dicarboxylic acid or derivatives
8116,Alpha-hydroxy acid
8116,Secondary alcohol
8116,Carboxylic acid
8116,Carboxylic acid derivative
8116,Hydrocarbon derivative
8116,Organooxygen compound
8116,Carbonyl group
8116,Alcohol
8116,Aliphatic acyclic compound
8117,"1,3-dicarbonyl compound"
8117,Alpha-hydrogen aldehyde
8117,Hydrocarbon derivative
8117,Short-chain aldehyde
8117,Aldehyde
8117,Aliphatic acyclic compound
8118,"1,3-dicarbonyl compound"
8118,Dicarboxylic acid or derivatives
8118,Carboxylic acid
8118,Hydrocarbon derivative
8118,Organooxygen compound
8118,Carbonyl group
8118,Aliphatic acyclic compound
8121,2-mercaptocarboxylic acid
8121,Monocarboxylic acid or derivatives
8121,Alkylthiol
8121,Hydrocarbon derivative
8121,Organosulfur compound
8121,Organooxygen compound
8121,Carbonyl group
8121,Aliphatic acyclic compound
8124,Keto acid
8124,Dicarboxylic acid or derivatives
8124,Alpha-keto acid
8124,Alpha-hydroxy ketone
8124,Ketone
8124,Carboxylic acid
8124,Hydrocarbon derivative
8124,Organooxygen compound
8124,Carbonyl group
8124,Aliphatic acyclic compound
8125,Hydrocarbon derivative
8125,Primary alcohol
8125,Aliphatic acyclic compound
8127,Halomethane
8127,Hydrocarbon derivative
8127,Organobromide
8127,Alkyl bromide
8127,Aliphatic acyclic compound
8130,Hydrocarbon derivative
8130,Short-chain aldehyde
8130,Aliphatic acyclic compound
8131,Hydrocarbon derivative
8131,Primary alcohol
8131,Aliphatic acyclic compound
8132,Hydrocarbon derivative
8132,Primary alcohol
8132,Aliphatic acyclic compound
8133,Acetate salt
8133,Carboxylic acid ester
8133,Ether
8133,Hydrocarbon derivative
8133,Organooxygen compound
8133,Carbonyl group
8133,Aliphatic acyclic compound
8135,Enal
8135,Hydrocarbon derivative
8135,Short-chain aldehyde
8135,Aldehyde
8135,Aliphatic acyclic compound
8136,Methyl-branched fatty acid
8136,Monocarboxylic acid or derivatives
8136,Carboxylic acid
8136,Carboxylic acid derivative
8136,Hydrocarbon derivative
8136,Organooxygen compound
8136,Carbonyl group
8136,Aliphatic acyclic compound
8153,Cycloalkane
8153,Aliphatic homomonocyclic compound
8160,Halomethane
8160,Hydrocarbon derivative
8160,Organochloride
8160,Alkyl chloride
8160,Aliphatic acyclic compound
8161,Ketone
8161,Hydrocarbon derivative
8161,Aliphatic acyclic compound
8171,Medium-chain fatty acid
8171,Methyl-branched fatty acid
8171,Branched fatty acid
8171,Monocarboxylic acid or derivatives
8171,Carboxylic acid
8171,Carboxylic acid derivative
8171,Hydrocarbon derivative
8171,Organooxygen compound
8171,Carbonyl group
8171,Aliphatic acyclic compound
8172,Oxacycle
8172,Ether
8172,Oxirane
8172,Dialkyl ether
8172,Hydrocarbon derivative
8172,Organooxygen compound
8172,Aliphatic heteromonocyclic compound
8175,Ketone
8175,Hydrocarbon derivative
8175,Aliphatic acyclic compound
8179,Enone
8179,Acryloyl-group
8179,Ketone
8179,Hydrocarbon derivative
8179,Aliphatic acyclic compound
8182,Cinnamaldehyde
8182,Phenylpropene
8182,Benzenoid
8182,Monocyclic benzene moiety
8182,Enal
8182,"Alpha,beta-unsaturated aldehyde"
8182,Hydrocarbon derivative
8182,Organooxygen compound
8182,Carbonyl group
8182,Aldehyde
8182,Aromatic homomonocyclic compound
8199,Thioenolether
8199,Isothiocyanate
8199,"Organic 1,3-dipolar compound"
8199,"Propargyl-type 1,3-dipolar organic compound"
8199,Sulfenyl compound
8199,Thioether
8199,Hydrocarbon derivative
8199,Organonitrogen compound
8199,Aliphatic acyclic compound
8206,Methyl-branched fatty acid
8206,Monocarboxylic acid or derivatives
8206,Carboxylic acid
8206,Carboxylic acid derivative
8206,Hydrocarbon derivative
8206,Organooxygen compound
8206,Carbonyl group
8206,Aliphatic acyclic compound
8208,Morpholine
8208,Oxacycle
8208,Azacycle
8208,Secondary amine
8208,Ether
8208,Secondary aliphatic amine
8208,Dialkyl ether
8208,Hydrocarbon derivative
8208,Organooxygen compound
8208,Organonitrogen compound
8208,Amine
8208,Aliphatic heteromonocyclic compound
8210,Acyclic alkane
8210,Aliphatic acyclic compound
8217,Medium-chain fatty acid
8217,Methyl-branched fatty acid
8217,Branched fatty acid
8217,Monocarboxylic acid or derivatives
8217,Carboxylic acid
8217,Carboxylic acid derivative
8217,Hydrocarbon derivative
8217,Organooxygen compound
8217,Carbonyl group
8217,Aliphatic acyclic compound
8227,Medium-chain fatty acid
8227,Branched fatty acid
8227,Monocarboxylic acid or derivatives
8227,Carboxylic acid
8227,Carboxylic acid derivative
8227,Hydrocarbon derivative
8227,Organooxygen compound
8227,Carbonyl group
8227,Aliphatic acyclic compound
8230,Alpha-diketone
8230,Hydrocarbon derivative
8230,Aliphatic acyclic compound
8231,Hydrocarbon derivative
8231,Primary alcohol
8231,Aliphatic acyclic compound
8241,Secondary alcohol
8241,Hydrocarbon derivative
8241,Aliphatic acyclic compound
8244,Enone
8244,Acryloyl-group
8244,Ketone
8244,Hydrocarbon derivative
8244,Aliphatic acyclic compound
8246,Phenoxyacetate
8246,Phenol ether
8246,Alkyl aryl ether
8246,Monocarboxylic acid or derivatives
8246,Ether
8246,Carboxylic acid
8246,Carboxylic acid derivative
8246,Hydrocarbon derivative
8246,Organooxygen compound
8246,Carbonyl group
8246,Aromatic homomonocyclic compound
8256,Cinnamic acid or derivatives
8256,Styrene
8256,Benzenoid
8256,Monocyclic benzene moiety
8256,"Alpha,beta-unsaturated ketone"
8256,Enone
8256,Acryloyl-group
8256,Ketone
8256,Hydrocarbon derivative
8256,Organooxygen compound
8256,Carbonyl group
8256,Aromatic homomonocyclic compound
8259,Methoxyisoflavonoid skeleton
8259,Hydroxyisoflavonoid
8259,Isoflavanone
8259,Isoflavanol
8259,Isoflavan
8259,Chromone
8259,1-benzopyran
8259,Methoxyphenol
8259,Benzopyran
8259,Chromane
8259,Methoxybenzene
8259,Aryl alkyl ketone
8259,Aryl ketone
8259,Phenol ether
8259,Anisole
8259,Phenol
8259,Alkyl aryl ether
8259,Benzenoid
8259,Monocyclic benzene moiety
8259,Ketone
8259,Oxacycle
8259,Organoheterocyclic compound
8259,Ether
8259,Hydrocarbon derivative
8259,Organooxygen compound
8259,Carbonyl group
8259,Aromatic heteropolycyclic compound
8272,3-phenylpropanoic-acid
8272,Benzenoid
8272,Monocyclic benzene moiety
8272,Monocarboxylic acid or derivatives
8272,Carboxylic acid
8272,Carboxylic acid derivative
8272,Hydrocarbon derivative
8272,Organooxygen compound
8272,Carbonyl group
8272,Aromatic homomonocyclic compound
8273,Phenylpyruvate
8273,3-phenylpropanoic-acid
8273,Keto acid
8273,Alpha-keto acid
8273,Alpha-hydroxy ketone
8273,Ketone
8273,Monocarboxylic acid or derivatives
8273,Carboxylic acid
8273,Carboxylic acid derivative
8273,Hydrocarbon derivative
8273,Organooxygen compound
8273,Carbonyl group
8273,Aromatic homomonocyclic compound
